{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/fdbfe6a5e66cd05f.css 200 228576 - 1.589 ms, process_id:0, timestamp: 2024-09-03T19:30:28.607Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/487438e31a80d454.css 200 2148 - 3.196 ms, process_id:0, timestamp: 2024-09-03T19:30:28.615Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/77da69c3fc05e1fa.css 200 3466 - 4.413 ms, process_id:0, timestamp: 2024-09-03T19:30:28.617Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/webpack-a79b55084825ca61.js 200 4354 - 2.667 ms, process_id:0, timestamp: 2024-09-03T19:30:28.631Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/fd9d1056-5e7ae3b4a37004d0.js 200 172216 - 3.257 ms, process_id:0, timestamp: 2024-09-03T19:30:28.635Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/page-71dd9e4fac7c5547.js 200 1751 - 6.919 ms, process_id:0, timestamp: 2024-09-03T19:30:28.647Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/210-0046ae15cbf1cc18.js 200 8066 - 8.674 ms, process_id:0, timestamp: 2024-09-03T19:30:28.649Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/main-app-a7b94c2bd73ec7a0.js 200 514 - 10.660 ms, process_id:0, timestamp: 2024-09-03T19:30:28.652Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/layout-d76ce3c1451a1007.js 200 2369 - 11.994 ms, process_id:0, timestamp: 2024-09-03T19:30:28.655Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/678-3f90d081d5119afa.js 200 95598 - 7.025 ms, process_id:0, timestamp: 2024-09-03T19:30:28.658Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/69-54c0e3f4bb17ec20.js 200 112093 - 12.663 ms, process_id:0, timestamp: 2024-09-03T19:30:28.661Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/Green.26974377.png 200 60499 - 1.508 ms, process_id:0, timestamp: 2024-09-03T19:30:28.706Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/c9a5bc6a7c948fb0-s.p.woff2 200 46552 - 1.425 ms, process_id:0, timestamp: 2024-09-03T19:30:28.722Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /employees-in-training 404 1649 - 611.578 ms, process_id:0, timestamp: 2024-09-04T12:22:53.128Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /stylesheets/style.css 404 1649 - 22.699 ms, process_id:0, timestamp: 2024-09-04T12:22:53.179Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /favicon.ico 200 15406 - 344.292 ms, process_id:0, timestamp: 2024-09-04T12:22:53.664Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET / 200 6982 - 2.712 ms, process_id:0, timestamp: 2024-09-04T12:23:15.578Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/fdbfe6a5e66cd05f.css 200 228576 - 3.857 ms, process_id:0, timestamp: 2024-09-04T12:23:15.623Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/487438e31a80d454.css 200 2148 - 7.320 ms, process_id:0, timestamp: 2024-09-04T12:23:15.626Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/77da69c3fc05e1fa.css 200 3466 - 10.697 ms, process_id:0, timestamp: 2024-09-04T12:23:15.633Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/webpack-a79b55084825ca61.js 200 4354 - 11.440 ms, process_id:0, timestamp: 2024-09-04T12:23:15.643Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/main-app-a7b94c2bd73ec7a0.js 200 514 - 11.508 ms, process_id:0, timestamp: 2024-09-04T12:23:15.651Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/210-0046ae15cbf1cc18.js 200 8066 - 11.798 ms, process_id:0, timestamp: 2024-09-04T12:23:15.654Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/page-71dd9e4fac7c5547.js 200 1751 - 15.003 ms, process_id:0, timestamp: 2024-09-04T12:23:15.657Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/69-54c0e3f4bb17ec20.js 200 112093 - 11.093 ms, process_id:0, timestamp: 2024-09-04T12:23:15.663Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/fd9d1056-5e7ae3b4a37004d0.js 200 172216 - 11.074 ms, process_id:0, timestamp: 2024-09-04T12:23:15.667Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/678-3f90d081d5119afa.js 200 95598 - 22.857 ms, process_id:0, timestamp: 2024-09-04T12:23:15.673Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/layout-d76ce3c1451a1007.js 200 2369 - 6.663 ms, process_id:0, timestamp: 2024-09-04T12:23:15.676Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/Green.26974377.png 200 60499 - 2.419 ms, process_id:0, timestamp: 2024-09-04T12:23:15.769Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/c9a5bc6a7c948fb0-s.p.woff2 200 46552 - 3.504 ms, process_id:0, timestamp: 2024-09-04T12:23:15.800Z}
{app_name:'VCReg', level:debug, message:2a2d0cfd | Request to Retrieve Assets Hit, process_id:0, timestamp: 2024-09-04T12:24:04.380Z}
{app_name:'VCReg', level:debug, message:2a2d0cfd | Request for Assets Complete, process_id:0, timestamp: 2024-09-04T12:24:06.026Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /api/employees-in-training 200 3887483 - 1705.683 ms, process_id:0, timestamp: 2024-09-04T12:24:06.088Z}
{app_name:'VCReg', level:debug, message:21339784 | Request to Retrieve Assets Hit, process_id:0, timestamp: 2024-09-04T12:24:06.094Z}
{app_name:'VCReg', level:debug, message:21339784 | Request for Assets Complete, process_id:0, timestamp: 2024-09-04T12:24:07.626Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /api/employees-in-training 304 - - 1599.242 ms, process_id:0, timestamp: 2024-09-04T12:24:07.693Z}
{app_name:'VCReg', level:debug, message:b44b1c63 | Request to Retrieve Assets Hit, process_id:0, timestamp: 2024-09-06T19:42:25.856Z}
{app_name:'VCReg', level:debug, message:b44b1c63 | Request for Assets Complete, process_id:0, timestamp: 2024-09-06T19:42:27.508Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /api/employees-in-training 200 3908777 - 1712.778 ms, process_id:0, timestamp: 2024-09-06T19:42:27.558Z}
{app_name:'VCReg', level:debug, message:fa7db301 | Request to Retrieve Assets Hit, process_id:0, timestamp: 2024-09-06T19:42:27.564Z}
{app_name:'VCReg', level:debug, message:fa7db301 | Request for Assets Complete, process_id:0, timestamp: 2024-09-06T19:42:29.172Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /api/employees-in-training 304 - - 1653.222 ms, process_id:0, timestamp: 2024-09-06T19:42:29.216Z}
{app_name:'VCReg', level:debug, message:82a8b8ec | Request to Retrieve Assets Hit, process_id:0, timestamp: 2024-09-06T19:55:10.748Z}
{app_name:'VCReg', level:debug, message:82a8b8ec | Request for Assets Complete, process_id:0, timestamp: 2024-09-06T19:55:13.052Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /api/employees-in-training 304 - - 2359.460 ms, process_id:0, timestamp: 2024-09-06T19:55:13.108Z}
{app_name:'VCReg', level:debug, message:dbb4b6a3 | Request to Retrieve Assets Hit, process_id:0, timestamp: 2024-09-06T19:55:13.116Z}
{app_name:'VCReg', level:debug, message:dbb4b6a3 | Request for Assets Complete, process_id:0, timestamp: 2024-09-06T19:55:15.198Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /api/employees-in-training 304 - - 2132.410 ms, process_id:0, timestamp: 2024-09-06T19:55:15.248Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /LCSClassroom/AddLearner 301 213 - 10.367 ms, process_id:0, timestamp: 2024-09-10T13:20:52.946Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /LCSClassroom/AddLearner/ 200 9466 - 12.974 ms, process_id:0, timestamp: 2024-09-10T13:20:52.968Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/fdbfe6a5e66cd05f.css 200 228576 - 12.776 ms, process_id:0, timestamp: 2024-09-10T13:20:53.070Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/487438e31a80d454.css 200 2148 - 34.674 ms, process_id:0, timestamp: 2024-09-10T13:20:53.077Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/77da69c3fc05e1fa.css 200 3466 - 38.232 ms, process_id:0, timestamp: 2024-09-10T13:20:53.081Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/webpack-a79b55084825ca61.js 200 4354 - 40.734 ms, process_id:0, timestamp: 2024-09-10T13:20:53.084Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/69-54c0e3f4bb17ec20.js 200 112093 - 39.934 ms, process_id:0, timestamp: 2024-09-10T13:20:53.101Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/fd9d1056-5e7ae3b4a37004d0.js 200 172216 - 40.125 ms, process_id:0, timestamp: 2024-09-10T13:20:53.109Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/main-app-a7b94c2bd73ec7a0.js 200 514 - 79.838 ms, process_id:0, timestamp: 2024-09-10T13:20:53.168Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/210-0046ae15cbf1cc18.js 200 8066 - 81.093 ms, process_id:0, timestamp: 2024-09-10T13:20:53.171Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/842-cf433e8dbdc66895.js 200 56427 - 84.245 ms, process_id:0, timestamp: 2024-09-10T13:20:53.177Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/LCSClassroom/AddLearner/page-345f7d10f7cc520c.js 200 10467 - 89.811 ms, process_id:0, timestamp: 2024-09-10T13:20:53.189Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/layout-d76ce3c1451a1007.js 200 2369 - 20.642 ms, process_id:0, timestamp: 2024-09-10T13:20:53.205Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/678-3f90d081d5119afa.js 200 95598 - 28.650 ms, process_id:0, timestamp: 2024-09-10T13:20:53.209Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/Green.26974377.png 200 60499 - 10.315 ms, process_id:0, timestamp: 2024-09-10T13:20:53.213Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/c9a5bc6a7c948fb0-s.p.woff2 200 46552 - 5.694 ms, process_id:0, timestamp: 2024-09-10T13:20:53.233Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /Employees/CreateEmployee 301 215 - 2.378 ms, process_id:0, timestamp: 2024-09-10T13:20:58.387Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /Employees/CreateEmployee/ 200 9901 - 2.377 ms, process_id:0, timestamp: 2024-09-10T13:20:58.418Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/fdbfe6a5e66cd05f.css 304 - - 1.102 ms, process_id:0, timestamp: 2024-09-10T13:20:58.452Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/487438e31a80d454.css 304 - - 3.735 ms, process_id:0, timestamp: 2024-09-10T13:20:58.461Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/77da69c3fc05e1fa.css 304 - - 13.423 ms, process_id:0, timestamp: 2024-09-10T13:20:58.475Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/webpack-a79b55084825ca61.js 304 - - 24.343 ms, process_id:0, timestamp: 2024-09-10T13:20:58.495Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/210-0046ae15cbf1cc18.js 304 - - 20.949 ms, process_id:0, timestamp: 2024-09-10T13:20:58.502Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/fd9d1056-5e7ae3b4a37004d0.js 304 - - 25.698 ms, process_id:0, timestamp: 2024-09-10T13:20:58.509Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/69-54c0e3f4bb17ec20.js 304 - - 25.300 ms, process_id:0, timestamp: 2024-09-10T13:20:58.516Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/main-app-a7b94c2bd73ec7a0.js 304 - - 26.091 ms, process_id:0, timestamp: 2024-09-10T13:20:58.518Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/Green.26974377.png 304 - - 3.682 ms, process_id:0, timestamp: 2024-09-10T13:20:58.525Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/842-cf433e8dbdc66895.js 304 - - 5.216 ms, process_id:0, timestamp: 2024-09-10T13:20:58.530Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/678-3f90d081d5119afa.js 304 - - 5.023 ms, process_id:0, timestamp: 2024-09-10T13:20:58.543Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/layout-d76ce3c1451a1007.js 304 - - 5.541 ms, process_id:0, timestamp: 2024-09-10T13:20:58.546Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/Employees/CreateEmployee/page-81dff1da6e26d810.js 200 7000 - 14.268 ms, process_id:0, timestamp: 2024-09-10T13:20:58.550Z}
{app_name:'VCReg', level:debug, message:3cffeb73 | Request to Retrieve Assets Hit, process_id:0, timestamp: 2024-11-04T19:57:42.135Z}
{app_name:'VCReg', level:debug, message:3cffeb73 | Request for Assets Complete, process_id:0, timestamp: 2024-11-04T19:57:44.450Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /api/employees-in-training 200 4473621 - 2384.100 ms, process_id:0, timestamp: 2024-11-04T19:57:44.519Z}
{app_name:'VCReg', level:debug, message:b004cfee | Request to Retrieve Assets Hit, process_id:0, timestamp: 2024-11-04T19:57:44.524Z}
{app_name:'VCReg', level:debug, message:b004cfee | Request for Assets Complete, process_id:0, timestamp: 2024-11-04T19:57:46.680Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /api/employees-in-training 304 - - 2212.554 ms, process_id:0, timestamp: 2024-11-04T19:57:46.736Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET / 200 6982 - 8.106 ms, process_id:0, timestamp: 2024-11-04T20:12:37.795Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/487438e31a80d454.css 200 2148 - 4.676 ms, process_id:0, timestamp: 2024-11-04T20:12:37.818Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/fdbfe6a5e66cd05f.css 200 228576 - 5.589 ms, process_id:0, timestamp: 2024-11-04T20:12:37.825Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/77da69c3fc05e1fa.css 200 3466 - 10.872 ms, process_id:0, timestamp: 2024-11-04T20:12:37.834Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/webpack-a79b55084825ca61.js 200 4354 - 13.140 ms, process_id:0, timestamp: 2024-11-04T20:12:37.837Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/main-app-a7b94c2bd73ec7a0.js 200 514 - 15.963 ms, process_id:0, timestamp: 2024-11-04T20:12:37.841Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/69-54c0e3f4bb17ec20.js 200 112093 - 21.130 ms, process_id:0, timestamp: 2024-11-04T20:12:37.851Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/210-0046ae15cbf1cc18.js 200 8066 - 23.024 ms, process_id:0, timestamp: 2024-11-04T20:12:37.855Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/fd9d1056-5e7ae3b4a37004d0.js 200 172216 - 20.792 ms, process_id:0, timestamp: 2024-11-04T20:12:37.860Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/page-71dd9e4fac7c5547.js 200 1751 - 15.457 ms, process_id:0, timestamp: 2024-11-04T20:12:37.863Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/678-3f90d081d5119afa.js 200 95598 - 17.157 ms, process_id:0, timestamp: 2024-11-04T20:12:37.867Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/layout-d76ce3c1451a1007.js 200 2369 - 15.819 ms, process_id:0, timestamp: 2024-11-04T20:12:37.870Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/Green.26974377.png 200 60499 - 3.748 ms, process_id:0, timestamp: 2024-11-04T20:12:37.933Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/c9a5bc6a7c948fb0-s.p.woff2 200 46552 - 1.949 ms, process_id:0, timestamp: 2024-11-04T20:12:37.957Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /favicon.ico 200 15406 - 2.417 ms, process_id:0, timestamp: 2024-11-04T20:12:38.056Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET / 200 6982 - 8.725 ms, process_id:0, timestamp: 2024-11-19T15:43:22.295Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/fdbfe6a5e66cd05f.css 304 - - 3.445 ms, process_id:0, timestamp: 2024-11-19T15:43:22.307Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/77da69c3fc05e1fa.css 200 3466 - 5.814 ms, process_id:0, timestamp: 2024-11-19T15:43:22.311Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/487438e31a80d454.css 200 2148 - 7.049 ms, process_id:0, timestamp: 2024-11-19T15:43:22.313Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/webpack-a79b55084825ca61.js 304 - - 1.029 ms, process_id:0, timestamp: 2024-11-19T15:43:22.332Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/69-54c0e3f4bb17ec20.js 304 - - 3.603 ms, process_id:0, timestamp: 2024-11-19T15:43:22.344Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/fd9d1056-5e7ae3b4a37004d0.js 304 - - 5.173 ms, process_id:0, timestamp: 2024-11-19T15:43:22.347Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/main-app-a7b94c2bd73ec7a0.js 304 - - 7.679 ms, process_id:0, timestamp: 2024-11-19T15:43:22.351Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/page-71dd9e4fac7c5547.js 304 - - 1.769 ms, process_id:0, timestamp: 2024-11-19T15:43:22.380Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/210-0046ae15cbf1cc18.js 200 8066 - 7.318 ms, process_id:0, timestamp: 2024-11-19T15:43:22.384Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/c9a5bc6a7c948fb0-s.p.woff2 304 - - 2.488 ms, process_id:0, timestamp: 2024-11-19T15:43:22.572Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/678-3f90d081d5119afa.js 304 - - 4.981 ms, process_id:0, timestamp: 2024-11-19T15:43:22.575Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/layout-d76ce3c1451a1007.js 200 2369 - 8.372 ms, process_id:0, timestamp: 2024-11-19T15:43:22.579Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/Green.26974377.png 200 60499 - 2.299 ms, process_id:0, timestamp: 2024-11-19T15:43:22.651Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /favicon.ico 200 15406 - 2.220 ms, process_id:0, timestamp: 2024-11-19T15:43:23.461Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET / 200 6982 - 11.910 ms, process_id:0, timestamp: 2024-11-19T15:51:07.381Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/fdbfe6a5e66cd05f.css 304 - - 4.324 ms, process_id:0, timestamp: 2024-11-19T15:51:07.401Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/487438e31a80d454.css 200 2148 - 14.086 ms, process_id:0, timestamp: 2024-11-19T15:51:07.413Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/webpack-a79b55084825ca61.js 304 - - 6.765 ms, process_id:0, timestamp: 2024-11-19T15:51:07.416Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/fd9d1056-5e7ae3b4a37004d0.js 304 - - 7.944 ms, process_id:0, timestamp: 2024-11-19T15:51:07.418Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/69-54c0e3f4bb17ec20.js 304 - - 9.702 ms, process_id:0, timestamp: 2024-11-19T15:51:07.421Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/main-app-a7b94c2bd73ec7a0.js 304 - - 11.280 ms, process_id:0, timestamp: 2024-11-19T15:51:07.423Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/css/77da69c3fc05e1fa.css 200 3466 - 22.576 ms, process_id:0, timestamp: 2024-11-19T15:51:07.427Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/page-71dd9e4fac7c5547.js 304 - - 3.556 ms, process_id:0, timestamp: 2024-11-19T15:51:07.441Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/678-3f90d081d5119afa.js 304 - - 5.558 ms, process_id:0, timestamp: 2024-11-19T15:51:07.444Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/210-0046ae15cbf1cc18.js 200 8066 - 16.064 ms, process_id:0, timestamp: 2024-11-19T15:51:07.450Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/chunks/app/layout-d76ce3c1451a1007.js 200 2369 - 14.778 ms, process_id:0, timestamp: 2024-11-19T15:51:07.454Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/c9a5bc6a7c948fb0-s.p.woff2 304 - - 0.897 ms, process_id:0, timestamp: 2024-11-19T15:51:07.464Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /_next/static/media/Green.26974377.png 200 60499 - 17.120 ms, process_id:0, timestamp: 2024-11-19T15:51:07.468Z}
{app_name:'VCReg', level:debug, message:Morgan Stream | GET /favicon.ico 200 15406 - 2.579 ms, process_id:0, timestamp: 2024-11-19T15:51:07.591Z}
